id,name,brand,price_inr,rating,rating_count,gender,wear_type,category,category_label,slot,occasion,tags,description,description_source,image,image_url,site,product_url,collected_at,base_colour,season,usage
fpi_33846,Puma Men Future Cat Black Shoes,Puma,2145,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;black;summer;casual,Puma Men Future Cat Black Shoes. Black Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/33846.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/33846.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=33846.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_42044,Nike Men Wardour Chukka White Casual Shoes,Nike,2079,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;grey;summer;casual,Nike Men Wardour Chukka White Casual Shoes. Grey Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/42044.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/42044.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=42044.jpg,2024-01-01T00:00:00+00:00,grey,summer,casual
fpi_34856,Vans Men Classic Slip-On Black Shoes,Vans,2350,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;black;summer;casual,Vans Men Classic Slip-On Black Shoes. Black Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/34856.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34856.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34856.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_6642,Nike Men's Air Max Lte White Blue Shoe,Nike,2004,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;white;summer;sports,Nike Men's Air Max Lte White Blue Shoe. White Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/6642.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/6642.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=6642.jpg,2024-01-01T00:00:00+00:00,white,summer,sports
fpi_8527,Nike Men Nike air embark Black Sandals,Nike,2320,4.0,50.0,men,western,sandals,Sandals,footwear,casual,men;western;sandals;casual;black;summer;casual,Nike Men Nike air embark Black Sandals. Black Sandals for men. Category: Sandal/Sandals. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/8527.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/8527.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=8527.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_55783,Converse Men Brown Casual Shoes,Converse,1960,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;brown;fall;casual,Converse Men Brown Casual Shoes. Brown Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/55783.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/55783.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=55783.jpg,2024-01-01T00:00:00+00:00,brown,fall,casual
fpi_53876,U.S. Polo Assn. Men Green Flip Flops,U.S.,2282,4.0,50.0,men,western,flip-flops,Flip Flops,footwear,casual,men;western;flip-flops;casual;green;summer;casual,U.S. Polo Assn. Men Green Flip Flops. Green Flip Flops for men. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/53876.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/53876.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=53876.jpg,2024-01-01T00:00:00+00:00,green,summer,casual
fpi_4576,Nike Men's Incinera Grey Shoe,Nike,1833,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;grey;summer;sports,Nike Men's Incinera Grey Shoe. Grey Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/4576.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/4576.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=4576.jpg,2024-01-01T00:00:00+00:00,grey,summer,sports
fpi_35497,Bata Men Velocity Grey Sandals,Bata,2347,4.0,50.0,men,western,sandals,Sandals,footwear,casual,men;western;sandals;casual;grey;winter;casual,Bata Men Velocity Grey Sandals. Grey Sandals for men. Category: Sandal/Sandals. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/35497.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/35497.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=35497.jpg,2024-01-01T00:00:00+00:00,grey,winter,casual
fpi_42139,Nike Men Wine Air Force Casual Shoes,Nike,2032,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;purple;summer;casual,Nike Men Wine Air Force Casual Shoes. Purple Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/42139.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/42139.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=42139.jpg,2024-01-01T00:00:00+00:00,purple,summer,casual
fpi_46795,Arrow Men Black Formal Shoes,Arrow,2683,4.0,50.0,men,western,formal-shoes,Formal Shoes,footwear,office,men;western;formal-shoes;office;black;summer;formal,Arrow Men Black Formal Shoes. Black Formal Shoes for men. Category: Shoes/Formal Shoes. Intended usage: Formal. Season: Summer.,fashion-product-images,images/fpi/46795.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/46795.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=46795.jpg,2024-01-01T00:00:00+00:00,black,summer,formal
fpi_33822,Puma Men Axis White & Grey Sports Shoes,Puma,1967,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;white;summer;sports,Puma Men Axis White & Grey Sports Shoes. White Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/33822.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/33822.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=33822.jpg,2024-01-01T00:00:00+00:00,white,summer,sports
fpi_11866,Playboy Men Casual Red Slippers,Playboy,1905,4.0,50.0,men,western,flip-flops,Flip Flops,footwear,casual,men;western;flip-flops;casual;red;fall;casual,Playboy Men Casual Red Slippers. Red Flip Flops for men. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/11866.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/11866.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=11866.jpg,2024-01-01T00:00:00+00:00,red,fall,casual
fpi_32951,ADIDAS Neo Men Court Sequence Mid Brown Shoes,ADIDAS,2457,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;brown;summer;casual,ADIDAS Neo Men Court Sequence Mid Brown Shoes. Brown Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/32951.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/32951.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=32951.jpg,2024-01-01T00:00:00+00:00,brown,summer,casual
fpi_33350,Homme Men Black Formal Shoes,Homme,3149,4.0,50.0,men,western,formal-shoes,Formal Shoes,footwear,office,men;western;formal-shoes;office;black;summer;formal,Homme Men Black Formal Shoes. Black Formal Shoes for men. Category: Shoes/Formal Shoes. Intended usage: Formal. Season: Summer.,fashion-product-images,images/fpi/33350.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/33350.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=33350.jpg,2024-01-01T00:00:00+00:00,black,summer,formal
fpi_40777,Quiksilver Men White Flip Flops,Quiksilver,2412,4.0,50.0,men,western,flip-flops,Flip Flops,footwear,casual,men;western;flip-flops;casual;white;summer;casual,Quiksilver Men White Flip Flops. White Flip Flops for men. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/40777.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/40777.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=40777.jpg,2024-01-01T00:00:00+00:00,white,summer,casual
fpi_37246,United Colors of Benetton Men Charcoal Shoes,United,2239,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;charcoal;summer;casual,United Colors of Benetton Men Charcoal Shoes. Charcoal Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/37246.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/37246.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=37246.jpg,2024-01-01T00:00:00+00:00,charcoal,summer,casual
fpi_21181,ADIDAS Men Adi Stars Tread Yellow Flip Flops,ADIDAS,2181,4.0,50.0,men,western,flip-flops,Flip Flops,footwear,casual,men;western;flip-flops;casual;yellow;summer;casual,ADIDAS Men Adi Stars Tread Yellow Flip Flops. Yellow Flip Flops for men. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/21181.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/21181.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=21181.jpg,2024-01-01T00:00:00+00:00,yellow,summer,casual
fpi_44778,Lotto Men Grey Skateboard Shoes,Lotto,2153,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;grey;summer;casual,Lotto Men Grey Skateboard Shoes. Grey Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/44778.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/44778.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=44778.jpg,2024-01-01T00:00:00+00:00,grey,summer,casual
fpi_7753,Fila Men's Victory Black Shoe,Fila,2025,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;black;fall;sports,Fila Men's Victory Black Shoe. Black Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/7753.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/7753.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=7753.jpg,2024-01-01T00:00:00+00:00,black,fall,sports
fpi_22876,Woodland Men Camel Casual Shoes,Woodland,2161,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;khaki;summer;casual,Woodland Men Camel Casual Shoes. Khaki Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/22876.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/22876.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=22876.jpg,2024-01-01T00:00:00+00:00,khaki,summer,casual
fpi_57950,Clarks Men Brown Formal Shoes,Clarks,2725,4.0,50.0,men,western,formal-shoes,Formal Shoes,footwear,office,men;western;formal-shoes;office;brown;spring;formal,Clarks Men Brown Formal Shoes. Brown Formal Shoes for men. Category: Shoes/Formal Shoes. Intended usage: Formal. Season: Spring.,fashion-product-images,images/fpi/57950.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/57950.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=57950.jpg,2024-01-01T00:00:00+00:00,brown,spring,formal
fpi_23848,ADIDAS Men White Razor Sports Shoes,ADIDAS,2029,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;white;fall;sports,ADIDAS Men White Razor Sports Shoes. White Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/23848.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/23848.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=23848.jpg,2024-01-01T00:00:00+00:00,white,fall,sports
fpi_31949,Nike Men Zoom Vomero White Sports Shoes,Nike,1929,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;white;summer;sports,Nike Men Zoom Vomero White Sports Shoes. White Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/31949.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/31949.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=31949.jpg,2024-01-01T00:00:00+00:00,white,summer,sports
fpi_18911,ADIDAS Men Vanquish 5 M White Sports Shoes,ADIDAS,2326,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;white;fall;sports,ADIDAS Men Vanquish 5 M White Sports Shoes. White Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/18911.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/18911.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=18911.jpg,2024-01-01T00:00:00+00:00,white,fall,sports
fpi_40970,Buckaroo Men Red Casual Shoes,Buckaroo,2028,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;red;winter;casual,Buckaroo Men Red Casual Shoes. Red Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/40970.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/40970.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=40970.jpg,2024-01-01T00:00:00+00:00,red,winter,casual
fpi_1831,Nike Men's Air Impetus Shoe,Nike,2111,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;black;fall;sports,Nike Men's Air Impetus Shoe. Black Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/1831.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/1831.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=1831.jpg,2024-01-01T00:00:00+00:00,black,fall,sports
fpi_13081,Numero Uno Men White Casual Shoes,Numero,1833,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;white;fall;casual,Numero Uno Men White Casual Shoes. White Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/13081.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/13081.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=13081.jpg,2024-01-01T00:00:00+00:00,white,fall,casual
fpi_35656,U.S. Polo Assn. Men Navy Blue Shoes,U.S.,2455,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;navy blue;spring;casual,U.S. Polo Assn. Men Navy Blue Shoes. Navy Blue Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Spring.,fashion-product-images,images/fpi/35656.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/35656.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=35656.jpg,2024-01-01T00:00:00+00:00,navy blue,spring,casual
